Time,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8
8.0751500,0.0041612,0.0008095,0.0005558,0.0017036,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0752000,0.0040600,0.0009107,0.0010944,0.0017563,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0752500,0.0038528,0.0010861,0.0010521,0.0022962,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0753000,0.0033774,0.0008601,0.0011512,0.0018249,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0753500,0.0029241,0.0010299,0.0008248,0.0021541,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0754000,0.0031244,0.0010763,0.0009731,0.0016779,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0754500,0.0035714,0.0010057,0.0010881,0.0016232,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0755000,0.0039027,0.0009454,0.0011574,0.0017320,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0755500,0.0037294,0.0009266,0.0015934,0.0016093,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0756000,0.0030204,0.0011775,0.0011907,0.0016093,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0756500,0.0027557,0.0009800,0.0010888,0.0017999,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0757000,0.0024105,0.0011859,0.0008338,0.0017098,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0757500,0.0022844,0.0012857,0.0008185,0.0016003,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0758000,0.0021146,0.0011983,0.0009946,0.0019988,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0758500,0.0017909,0.0008781,0.0012274,0.0020778,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0759000,0.0009807,0.0007783,0.0012267,0.0025325,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0759500,0.0005621,0.0008060,0.0011997,0.0024438,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0760000,0.0002939,0.0008449,0.0010140,0.0020175,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0760500,0.0002253,0.0007589,0.0010680,0.0021222,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0761000,0.0001372,0.0005739,0.0012371,0.0014652,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0761500,0.0001407,0.0002363,0.0011353,0.0018914,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0762000,0.0004339,0.0003971,0.0012267,0.0023939,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0762500,0.0005704,0.0005919,0.0009232,0.0015781,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0763000,0.0005392,0.0007056,0.0008310,0.0017736,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0763500,0.0001358,0.0011928,0.0010694,0.0016599,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0764000,0.0000395,0.0010632,0.0009842,0.0017431,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0764500,0.0000021,0.0009135,0.0012510,0.0028132,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0765000,0.0003597,0.0011817,0.0011041,0.0020217,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0765500,0.0008303,0.0009211,0.0012108,0.0016149,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0766000,0.0016357,0.0010313,0.0012261,0.0023135,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0766500,0.0020543,0.0007090,0.0012586,0.0014991,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0767000,0.0024854,0.0007963,0.0015747,0.0023939,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0767500,0.0029650,0.0010285,0.0010978,0.0022317,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0768000,0.0033531,0.0008164,0.0008352,0.0009558,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0768500,0.0039997,0.0009363,0.0009003,0.0018034,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0769000,0.0041023,0.0008435,0.0010070,0.0004768,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0769500,0.0040434,0.0007284,0.0010937,0.0014028,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0770000,0.0036719,0.0009946,0.0012032,0.0022303,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0770500,0.0033088,0.0007894,0.0012489,0.0008546,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0771000,0.0029227,0.0010923,0.0011339,0.0025360,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0771500,0.0029490,0.0009350,0.0013695,0.0011477,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0772000,0.0028132,0.0005274,0.0012559,0.0016135,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0772500,0.0026815,0.0007859,0.0010632,0.0026358,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0773000,0.0024348,0.0007166,0.0007915,0.0010958,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0773500,0.0027487,0.0012309,0.0005156,0.0024757,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0774000,0.0029962,0.0009523,0.0002266,0.0011325,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0774500,0.0030676,0.0009467,0.0003299,0.0011914,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0775000,0.0031216,0.0011616,0.0002703,0.0023454,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0775500,0.0027647,0.0009377,0.0002259,0.0014284,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0776000,0.0020224,0.0012468,0.0003819,0.0023676,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0776500,0.0014742,0.0010680,0.0001968,0.0014527,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0777000,0.0011512,0.0008871,0.0003036,0.0013279,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0777500,0.0010895,0.0011824,0.0005053,0.0023523,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0778000,0.0012683,0.0008261,0.0004817,0.0012066,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0778500,0.0016454,0.0011373,0.0005018,0.0018228,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0779000,0.0017618,0.0012545,0.0005032,0.0012406,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0779500,0.0017868,0.0011768,0.0001248,0.0008823,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0780000,0.0020564,0.0015643,0.0002155,0.0017445,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0780500,0.0020363,0.0010888,0.0004969,0.0014298,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0781000,0.0019822,0.0015622,0.0004353,0.0019240,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0781500,0.0019968,0.0011013,0.0003126,0.0017022,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0782000,0.0019177,0.0009592,0.0003833,0.0016696,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0782500,0.0019316,0.0012468,0.0006577,0.0019773,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0783000,0.0018318,0.0011366,0.0002724,0.0016745,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0783500,0.0017791,0.0012087,0.0005198,0.0016121,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0784000,0.0019219,0.0007180,0.0002523,0.0012073,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0784500,0.0016578,0.0004221,0.0004436,0.0012995,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0785000,0.0014756,0.0012822,0.0011616,0.0012954,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0785500,0.0012621,0.0009142,0.0011394,0.0010209,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0786000,0.0009294,0.0011671,0.0005600,0.0012669,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0786500,0.0010819,0.0009675,0.0007437,0.0009454,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0787000,0.0011616,0.0009405,0.0005739,0.0015948,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0787500,0.0013210,0.0016121,0.0006591,0.0016856,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0788000,0.0008137,0.0008345,0.0012974,0.0010119,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0788500,0.0003077,0.0015816,0.0005198,0.0022691,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0789000,0.0001102,0.0010576,0.0006522,0.0015275,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0789500,0.0000624,0.0013674,0.0001857,0.0018692,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0790000,0.0002779,0.0015116,0.0002599,0.0024119,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0790500,-0.0001358,0.0008657,0.0008774,0.0016627,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0791000,-0.0001241,0.0008975,0.0008421,0.0024486,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0791500,0.0005011,0.0007991,0.0012947,0.0018734,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0792000,0.0007159,0.0006466,0.0002142,0.0014160,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0792500,0.0013363,0.0009682,0.0009176,0.0020993,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0793000,0.0014395,0.0007014,0.0014769,0.0018200,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0793500,0.0025561,0.0010285,0.0013702,0.0018290,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0794000,0.0030689,0.0011838,0.0016967,0.0020702,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0794500,0.0031105,0.0010646,0.0009620,0.0015220,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0795000,0.0035714,0.0012843,0.0011713,0.0015969,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0795500,0.0032595,0.0009668,0.0015871,0.0016440,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0796000,0.0031736,0.0011567,0.0012011,0.0014818,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0796500,0.0033053,0.0011380,0.0008955,0.0014367,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0797000,0.0035943,0.0013716,0.0006820,0.0014860,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0797500,0.0041536,0.0013210,0.0010992,0.0010763,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0798000,0.0040462,0.0007513,0.0011249,0.0012046,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0798500,0.0036553,0.0007298,0.0015601,0.0011505,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0799000,0.0035513,0.0007069,0.0010770,0.0013986,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0799500,0.0036283,0.0011699,0.0004810,0.0022144,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0800000,0.0038556,0.0013584,0.0011332,0.0009384,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0800500,0.0036809,0.0009828,0.0010777,0.0012358,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0801000,0.0027508,0.0008906,0.0017022,0.0011533,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0801500,0.0022324,0.0009003,0.0011824,0.0010569,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0802000,0.0023010,0.0013120,0.0007596,0.0025027,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0802500,0.0024334,0.0015393,0.0010521,0.0011283,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0803000,0.0025221,0.0012711,0.0006293,0.0008234,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0803500,0.0023558,0.0011810,0.0010964,0.0011983,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0804000,0.0021998,0.0010098,0.0006792,0.0008261,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0804500,0.0024057,0.0013092,0.0005538,0.0024701,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0805000,0.0025880,0.0017479,0.0008968,0.0014270,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0805500,0.0024036,0.0014957,0.0002793,0.0007388,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0806000,0.0016107,0.0014270,0.0005143,0.0017438,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0806500,0.0013972,0.0012462,0.0002842,0.0007305,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0807000,0.0015622,0.0014575,0.0001102,0.0023045,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0807500,0.0016142,0.0014513,0.0008878,0.0015165,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0808000,0.0019122,0.0011824,0.0007007,0.0002807,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0808500,0.0021056,0.0014042,0.0010569,0.0015934,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0809000,0.0019877,0.0010486,0.0008248,-0.0000783,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0809500,0.0021076,0.0012552,0.0002800,0.0011269,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0810000,0.0020973,0.0014887,0.0006141,0.0014402,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0810500,0.0024105,0.0016121,0.0004006,0.0000610,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0811000,0.0026413,0.0015719,0.0011325,0.0017216,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0811500,0.0023606,0.0013577,0.0008324,0.0004456,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0812000,0.0016343,0.0011845,0.0003036,0.0012274,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0812500,0.0010278,0.0014666,0.0004387,0.0022081,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0813000,0.0010459,0.0017542,0.0001476,0.0008469,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0813500,0.0016308,0.0018678,0.0009890,0.0018755,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0814000,0.0017320,0.0014153,0.0005981,0.0007839,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0814500,0.0017091,0.0013681,0.0005413,0.0004602,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0815000,0.0016447,0.0016703,0.0009377,0.0016870,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0815500,0.0015567,0.0017091,0.0002169,0.0010632,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0816000,0.0014873,0.0022137,0.0005198,0.0014374,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0816500,0.0012760,0.0019573,0.0004207,0.0011006,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0817000,0.0011498,0.0018540,0.0007215,0.0003708,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0817500,0.0012676,0.0017784,0.0006723,0.0015262,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0818000,0.0011540,0.0017958,0.0000929,0.0013910,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0818500,0.0008220,0.0021971,0.0002391,0.0019399,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0819000,0.0005101,0.0019884,0.0001546,0.0016419,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0819500,0.0000187,0.0016121,0.0004588,0.0007062,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0820000,-0.0000374,0.0016370,0.0006349,0.0018221,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0820500,0.0001656,0.0013917,0.0001857,0.0017382,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0821000,0.0007312,0.0016675,0.0002336,0.0013536,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0821500,0.0009391,0.0017154,-0.0000936,0.0016010,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0822000,0.0006175,0.0016516,0.0002440,0.0004124,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0822500,0.0005066,0.0017646,0.0006654,0.0010660,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0823000,0.0005517,0.0015206,0.0005455,0.0018166,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0823500,0.0013612,0.0020543,0.0003750,0.0008795,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0824000,0.0017507,0.0019094,0.0002745,0.0018734,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0824500,0.0018249,0.0015892,0.0004706,0.0007790,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0825000,0.0017604,0.0016156,0.0005933,0.0006016,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0825500,0.0016932,0.0013647,0.0005981,0.0019475,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0826000,0.0023433,0.0013674,0.0003126,0.0005565,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0826500,0.0027917,0.0014936,0.0003230,0.0016128,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0827000,0.0029546,0.0013855,0.0003743,0.0011290,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0827500,0.0030766,0.0015476,0.0008663,0.0006619,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0828000,0.0029366,0.0013265,0.0009218,0.0014672,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0828500,0.0030364,0.0020210,0.0008497,0.0009065,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0829000,0.0032277,0.0023537,0.0005371,0.0013231,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0829500,0.0035818,0.0020148,0.0005656,0.0012732,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0830000,0.0038618,0.0021340,0.0008476,0.0009363,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0830500,0.0037260,0.0014645,0.0007998,0.0011872,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0831000,0.0033732,0.0012157,0.0009003,0.0009606,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0831500,0.0029830,0.0009232,0.0008095,0.0011859,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0832000,0.0026129,0.0007922,0.0007915,0.0013369,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0832500,0.0023946,0.0008379,0.0005434,0.0008851,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0833000,0.0023932,0.0007561,0.0004886,0.0008456,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0833500,0.0023315,0.0011838,0.0006709,0.0009135,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0834000,0.0022317,0.0015338,0.0004491,0.0009502,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0834500,0.0023856,0.0016190,0.0003826,0.0015768,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0835000,0.0025076,0.0019961,0.0005032,0.0012150,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0835500,0.0025277,0.0018900,0.0003036,0.0007478,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0836000,0.0030156,0.0018574,0.0007742,0.0012309,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0836500,0.0028423,0.0017438,0.0005260,0.0005912,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0837000,0.0024611,0.0013030,0.0007672,0.0014832,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0837500,0.0023232,0.0013279,0.0009689,0.0015199,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0838000,0.0020577,0.0009065,0.0006314,0.0003701,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0838500,0.0022851,0.0008948,0.0008372,0.0011865,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0839000,0.0024105,0.0009065,0.0004401,0.0003840,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0839500,0.0022761,0.0008137,0.0004110,0.0010050,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0840000,0.0023592,0.0012704,0.0008955,0.0013758,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0840500,0.0024008,0.0014527,0.0010590,0.0004380,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0841000,0.0028721,0.0020432,0.0009800,0.0013903,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0841500,0.0028250,0.0020404,0.0003708,0.0004096,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0842000,0.0025665,0.0020834,0.0004304,0.0001892,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0842500,0.0023890,0.0025374,0.0008074,0.0013120,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0843000,0.0021250,0.0020564,0.0007333,0.0005746,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0843500,0.0013972,0.0019482,0.0009745,0.0014458,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0844000,0.0011928,0.0012552,0.0006771,0.0009045,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0844500,0.0009883,0.0007458,0.0004734,0.0003784,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0845000,0.0004429,0.0010050,0.0005254,0.0015629,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0845500,0.0003999,0.0007284,0.0003673,0.0009031,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0846000,0.0000908,0.0013813,0.0004491,0.0014264,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0846500,0.0003597,0.0012066,0.0004949,0.0010798,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0847000,0.0008268,0.0013162,0.0003826,0.0000977,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0847500,0.0011554,0.0019808,0.0004755,0.0013661,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0848000,0.0011845,0.0021132,0.0005364,0.0010008,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0848500,0.0005337,0.0024438,0.0002835,0.0015456,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0849000,0.0003084,0.0020370,0.0001934,0.0011096,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0849500,0.0002779,0.0020266,0.0001566,0.0001428,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0850000,0.0002869,0.0022393,0.0002225,0.0014347,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0850500,0.0002620,0.0018685,0.0003008,0.0012136,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0851000,0.0000028,0.0017542,-0.0004616,0.0011214,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0851500,0.0003715,0.0014707,-0.0002225,0.0012628,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0852000,0.0011304,0.0017355,0.0000506,0.0003458,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0852500,0.0014340,0.0021146,0.0000804,0.0009350,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0853000,0.0021083,0.0019829,0.0004581,0.0011942,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0853500,0.0025145,0.0024452,0.0000374,0.0009031,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0854000,0.0028007,0.0021853,0.0002835,0.0011249,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0854500,0.0031001,0.0023398,0.0002308,0.0004048,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0855000,0.0032180,0.0027682,0.0003978,0.0006543,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0855500,0.0031972,0.0025443,0.0009253,0.0008650,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0856000,0.0031570,0.0023086,0.0004041,0.0006965,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0856500,0.0034792,0.0021388,0.0005136,0.0005843,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0857000,0.0038147,0.0022449,0.0001691,0.0001552,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0857500,0.0038639,0.0026919,0.0001698,0.0006286,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0858000,0.0040531,0.0022130,0.0007797,0.0006543,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0858500,0.0030010,0.0020654,0.0002654,0.0010729,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0859000,0.0026677,0.0019378,-0.0000035,0.0009613,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0859500,0.0023578,0.0022428,-0.0004852,0.0010348,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0860000,0.0023398,0.0025963,-0.0008151,0.0011082,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0860500,0.0029622,0.0020716,-0.0004810,0.0009086,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0861000,0.0035250,0.0025186,-0.0001053,0.0014645,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0861500,0.0030974,0.0020390,0.0001636,0.0009384,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0862000,0.0027300,0.0021070,0.0001975,0.0009398,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0862500,0.0022276,0.0028832,0.0004616,0.0010694,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0863000,0.0020903,0.0026281,0.0009481,0.0006397,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0863500,0.0013591,0.0028264,0.0010881,0.0006141,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0864000,0.0012656,0.0028652,0.0009190,0.0002114,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0864500,0.0015906,0.0024237,0.0000076,0.0001552,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0865000,0.0013896,0.0027196,0.0000319,0.0005898,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0865500,0.0015560,0.0021853,0.0004470,0.0006425,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0866000,0.0010549,0.0025519,0.0005247,0.0014264,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0866500,0.0011353,0.0027571,0.0006258,0.0010971,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0867000,0.0008948,0.0022754,0.0001116,0.0012080,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0867500,0.0006536,0.0024459,0.0001151,0.0013210,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0868000,0.0006328,0.0022892,-0.0000950,0.0009169,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0868500,0.0009994,0.0028492,0.0006494,0.0012981,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0869000,0.0013259,0.0025214,0.0008012,0.0006716,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0869500,0.0016121,0.0021354,0.0007728,0.0006619,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0870000,0.0015067,0.0026379,0.0002883,0.0010008,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0870500,0.0012337,0.0025983,0.0001324,0.0004401,-0.0000000,-0.0000000,-0.0000000,-0.0000000
8.0871000,0.0010452,0.0031597,0.0003424,0.0008781,-0.0000000,-0.0000000,-0.0000000,-0.0000000
